x,y,model,repetition,subsample,train_dataset,eval_dataset
4.5,0.25793660901534254,attn  ,0,5,aumc,eicu
4.5,0.2636011548482501,attn  ,0,6,aumc,eicu
4.5,0.27025470140144514,attn  ,0,7,aumc,eicu
4.5,0.26271811067931866,attn  ,0,8,aumc,eicu
4.5,0.2606585680623663,attn  ,0,9,aumc,eicu
1.5,0.28216347219554,attn  ,1,0,aumc,eicu
2.25,0.2797138727826431,attn  ,1,1,aumc,eicu
1.5,0.2843610022974826,attn  ,1,2,aumc,eicu
1.5,0.2903269571624878,attn  ,1,3,aumc,eicu
1.5,0.28836546521374684,attn  ,1,4,aumc,eicu
1.5,0.2832344237595091,attn  ,1,5,aumc,eicu
0.5,0.2856131911036742,attn  ,1,6,aumc,eicu
2.0,0.27929935445533854,attn  ,1,7,aumc,eicu
1.75,0.2770734375949774,attn  ,1,8,aumc,eicu
1.5,0.28878569647509394,attn  ,1,9,aumc,eicu
4.0,0.26215975561507826,attn  ,2,0,aumc,eicu
4.5,0.2635797350445417,attn  ,2,1,aumc,eicu
4.0,0.2615826188266771,attn  ,2,2,aumc,eicu
3.5,0.2731791571746594,attn  ,2,3,aumc,eicu
3.25,0.276012259852506,attn  ,2,4,aumc,eicu
3.5,0.2687113947109445,attn  ,2,5,aumc,eicu
4.5,0.26028266887086227,attn  ,2,6,aumc,eicu
4.5,0.26347080588394545,attn  ,2,7,aumc,eicu
3.5,0.26712067025470676,attn  ,2,8,aumc,eicu
3.5,0.27272512885067957,attn  ,2,9,aumc,eicu
4.0,0.2641750144380888,attn  ,3,0,aumc,eicu
3.5,0.27669077260863384,attn  ,3,1,aumc,eicu
3.5,0.27220977961130743,attn  ,3,2,aumc,eicu
3.5,0.2779046119681717,attn  ,3,3,aumc,eicu
4.5,0.27710450564895395,attn  ,3,4,aumc,eicu
3.5,0.2733431089902906,attn  ,3,5,aumc,eicu
4.5,0.25714237704330367,attn  ,3,6,aumc,eicu
4.0,0.2686775170357216,attn  ,3,7,aumc,eicu
4.5,0.261860184353897,attn  ,3,8,aumc,eicu
4.0,0.2754244281814371,attn  ,3,9,aumc,eicu
4.5,0.25820788075123335,attn  ,4,0,aumc,eicu
4.5,0.2645688017749118,attn  ,4,1,aumc,eicu
4.0,0.26467670361311,attn  ,4,2,aumc,eicu
4.5,0.26601690090198077,attn  ,4,3,aumc,eicu
4.5,0.27422926896906796,attn  ,4,4,aumc,eicu
4.5,0.2591911464099691,attn  ,4,5,aumc,eicu
4.5,0.2612313438022288,attn  ,4,6,aumc,eicu
4.5,0.2726217046069987,attn  ,4,7,aumc,eicu
4.5,0.26134806207110917,attn  ,4,8,aumc,eicu
4.5,0.2772958129814585,attn  ,4,9,aumc,eicu
9.0,0.26002719815382225,gru   ,0,0,aumc,eicu
9.25,0.25672718770441727,gru   ,0,1,aumc,eicu
9.25,0.25702472470017285,gru   ,0,2,aumc,eicu
9.0,0.25490413226838493,gru   ,0,3,aumc,eicu
9.25,0.25694920532476406,gru   ,0,4,aumc,eicu
9.25,0.256322791604346,gru   ,0,5,aumc,eicu
9.0,0.2542397707683321,gru   ,0,6,aumc,eicu
9.25,0.25549350475425203,gru   ,0,7,aumc,eicu
9.25,0.25406149571431214,gru   ,0,8,aumc,eicu
9.25,0.2598162906493279,gru   ,0,9,aumc,eicu
10.5,0.2579090874284162,gru   ,1,0,aumc,eicu
10.0,0.26767094370534905,gru   ,1,1,aumc,eicu
10.0,0.26619904120332616,gru   ,1,2,aumc,eicu
10.0,0.26538668098818474,gru   ,1,3,aumc,eicu
10.5,0.2549592701205604,gru   ,1,4,aumc,eicu
10.0,0.2660976088358142,gru   ,1,5,aumc,eicu
9.5,0.2634634732260184,gru   ,1,6,aumc,eicu
10.5,0.25597646016335335,gru   ,1,7,aumc,eicu
10.5,0.2532313527636225,gru   ,1,8,aumc,eicu
10.0,0.27029718875502007,gru   ,1,9,aumc,eicu
10.0,0.25612231620039033,gru   ,2,0,aumc,eicu
10.0,0.2599541826632656,gru   ,2,1,aumc,eicu
10.0,0.2561689119772144,gru   ,2,2,aumc,eicu
10.0,0.25683214263906695,gru   ,2,3,aumc,eicu
10.0,0.25417745047291884,gru   ,2,4,aumc,eicu
10.0,0.25721449679791175,gru   ,2,5,aumc,eicu
10.0,0.25170877953221704,gru   ,2,6,aumc,eicu
10.0,0.2547893181225095,gru   ,2,7,aumc,eicu
10.0,0.2562900572040788,gru   ,2,8,aumc,eicu
10.0,0.2616564031670227,gru   ,2,9,aumc,eicu
9.25,0.2536109689724147,gru   ,3,0,aumc,eicu
10.0,0.24674509208982048,gru   ,3,1,aumc,eicu
10.0,0.24505210055650734,gru   ,3,2,aumc,eicu
10.0,0.24556614364759022,gru   ,3,3,aumc,eicu
9.0,0.25608288269896,gru   ,3,4,aumc,eicu
10.0,0.2469974314996155,gru   ,3,5,aumc,eicu
10.5,0.2448960408455385,gru   ,3,6,aumc,eicu
9.75,0.25238626080699494,gru   ,3,7,aumc,eicu
10.0,0.25203974513455285,gru   ,3,8,aumc,eicu
10.0,0.25091722561919266,gru   ,3,9,aumc,eicu
10.5,0.25486110448618676,gru   ,4,0,aumc,eicu
11.0,0.2507331181247005,gru   ,4,1,aumc,eicu
11.5,0.24280380164233067,gru   ,4,2,aumc,eicu
11.5,0.23407981398480732,gru   ,4,3,aumc,eicu
11.0,0.25173083102306776,gru   ,4,4,aumc,eicu
11.5,0.2454034385009504,gru   ,4,5,aumc,eicu
11.0,0.24839797255487206,gru   ,4,6,aumc,eicu
11.0,0.24470133705693484,gru   ,4,7,aumc,eicu
11.5,0.23441873844777475,gru   ,4,8,aumc,eicu
11.0,0.2560730310253302,gru   ,4,9,aumc,eicu
10.0,0.22820250357428135,lgbm  ,0,0,aumc,eicu
10.0,0.23022679246647781,lgbm  ,0,1,aumc,eicu
10.0,0.22867953987363704,lgbm  ,0,2,aumc,eicu
10.25,0.2294706818298468,lgbm  ,0,3,aumc,eicu
10.0,0.23036356631362132,lgbm  ,0,4,aumc,eicu
10.25,0.23041968692792475,lgbm  ,0,5,aumc,eicu
10.0,0.22626081366720685,lgbm  ,0,6,aumc,eicu
10.0,0.2269792348221357,lgbm  ,0,7,aumc,eicu
10.25,0.23261801798950643,lgbm  ,0,8,aumc,eicu
10.0,0.23054093586830526,lgbm  ,0,9,aumc,eicu
11.0,0.22071985679580614,lgbm  ,1,0,aumc,eicu
11.0,0.22183834297487087,lgbm  ,1,1,aumc,eicu
11.0,0.22226714135358205,lgbm  ,1,2,aumc,eicu
11.0,0.21938514924870284,lgbm  ,1,3,aumc,eicu
11.0,0.22280719082328385,lgbm  ,1,4,aumc,eicu
11.0,0.22165290318570663,lgbm  ,1,5,aumc,eicu
11.0,0.22180925704941215,lgbm  ,1,6,aumc,eicu
11.0,0.22136258552719595,lgbm  ,1,7,aumc,eicu
11.0,0.22397817775844941,lgbm  ,1,8,aumc,eicu
11.0,0.22299472051127675,lgbm  ,1,9,aumc,eicu
10.5,0.22151970444346425,lgbm  ,2,0,aumc,eicu
10.5,0.2231305965093793,lgbm  ,2,1,aumc,eicu
10.5,0.22288899888678476,lgbm  ,2,2,aumc,eicu
10.5,0.2230567841766369,lgbm  ,2,3,aumc,eicu
10.5,0.22204382569194625,lgbm  ,2,4,aumc,eicu
10.5,0.22428276866735497,lgbm  ,2,5,aumc,eicu
10.5,0.21865969724479156,lgbm  ,2,6,aumc,eicu
10.5,0.2199753593838848,lgbm  ,2,7,aumc,eicu
10.5,0.22375950774971295,lgbm  ,2,8,aumc,eicu
10.5,0.2243367684118027,lgbm  ,2,9,aumc,eicu
10.0,0.22827326099881096,lgbm  ,3,0,aumc,eicu
10.0,0.2292059995804489,lgbm  ,3,1,aumc,eicu
10.0,0.22827326099881096,lgbm  ,3,2,aumc,eicu
10.0,0.2289530553128879,lgbm  ,3,3,aumc,eicu
10.0,0.22657221321388699,lgbm  ,3,4,aumc,eicu
10.0,0.2285472121684152,lgbm  ,3,5,aumc,eicu
10.0,0.2255651336507952,lgbm  ,3,6,aumc,eicu
10.0,0.22507034520623154,lgbm  ,3,7,aumc,eicu
10.0,0.23201105665441385,lgbm  ,3,8,aumc,eicu
10.0,0.2309714975204071,lgbm  ,3,9,aumc,eicu
11.0,0.21987056151250955,lgbm  ,4,0,aumc,eicu
11.0,0.2232223481752308,lgbm  ,4,1,aumc,eicu
11.0,0.2218632031889337,lgbm  ,4,2,aumc,eicu
11.0,0.22350150742280706,lgbm  ,4,3,aumc,eicu
11.0,0.2214084173088322,lgbm  ,4,4,aumc,eicu
11.0,0.22174109236024686,lgbm  ,4,5,aumc,eicu
11.0,0.2220413211310885,lgbm  ,4,6,aumc,eicu
11.0,0.2204544485268067,lgbm  ,4,7,aumc,eicu
11.0,0.22378967174587094,lgbm  ,4,8,aumc,eicu
11.0,0.22261669344539195,lgbm  ,4,9,aumc,eicu
8.0,0.25,lr    ,0,0,aumc,eicu
8.0,0.2539946030192179,lr    ,0,1,aumc,eicu
8.0,0.2520916289998565,lr    ,0,2,aumc,eicu
8.0,0.2535363473312571,lr    ,0,3,aumc,eicu
8.0,0.2569066768501399,lr    ,0,4,aumc,eicu
8.0,0.2538315971695798,lr    ,0,5,aumc,eicu
8.0,0.2481062415845024,lr    ,0,6,aumc,eicu
8.0,0.25533061674190216,lr    ,0,7,aumc,eicu
8.0,0.25506831726387574,lr    ,0,8,aumc,eicu
8.0,0.25720373738454405,lr    ,0,9,aumc,eicu
7.75,0.2465249864181254,lr    ,1,0,aumc,eicu
7.25,0.25310808997808687,lr    ,1,1,aumc,eicu
7.25,0.25142956875080535,lr    ,1,2,aumc,eicu
7.5,0.2531805156570135,lr    ,1,3,aumc,eicu
7.5,0.25583098283490613,lr    ,1,4,aumc,eicu
7.75,0.25294655313417036,lr    ,1,5,aumc,eicu
7.0,0.2493493816947316,lr    ,1,6,aumc,eicu
7.0,0.256890012642225,lr    ,1,7,aumc,eicu
7.75,0.2530223693664301,lr    ,1,8,aumc,eicu
7.25,0.2551665288016653,lr    ,1,9,aumc,eicu
7.0,0.24943212533266795,lr    ,2,0,aumc,eicu
7.0,0.25251721884807776,lr    ,2,1,aumc,eicu
7.0,0.251416463809051,lr    ,2,2,aumc,eicu
7.0,0.25258877250961687,lr    ,2,3,aumc,eicu
7.0,0.25479889567091424,lr    ,2,4,aumc,eicu
7.0,0.2520011100530733,lr    ,2,5,aumc,eicu
7.0,0.2480505889463906,lr    ,2,6,aumc,eicu
7.0,0.2536913906459827,lr    ,2,7,aumc,eicu
7.0,0.2523416705338902,lr    ,2,8,aumc,eicu
7.0,0.25557710827551483,lr    ,2,9,aumc,eicu
7.0,0.2553602101600608,lr    ,3,0,aumc,eicu
7.0,0.26147004643665805,lr    ,3,1,aumc,eicu
7.0,0.2557692879985532,lr    ,3,2,aumc,eicu
7.0,0.26039385325219205,lr    ,3,3,aumc,eicu
7.0,0.2609923479262365,lr    ,3,4,aumc,eicu
7.0,0.2616312685595157,lr    ,3,5,aumc,eicu
7.0,0.2537089869362752,lr    ,3,6,aumc,eicu
7.5,0.2628477175463624,lr    ,3,7,aumc,eicu
7.0,0.2611959104327165,lr    ,3,8,aumc,eicu
7.0,0.2618926017802422,lr    ,3,9,aumc,eicu
7.0,0.25041948382085544,lr    ,4,0,aumc,eicu
7.0,0.25481853659428233,lr    ,4,1,aumc,eicu
7.0,0.2532834238385467,lr    ,4,2,aumc,eicu
7.0,0.2567222143371988,lr    ,4,3,aumc,eicu
7.0,0.25751283270649583,lr    ,4,4,aumc,eicu
7.0,0.2553610149942329,lr    ,4,5,aumc,eicu
7.0,0.2492523446210349,lr    ,4,6,aumc,eicu
7.0,0.25664879808940344,lr    ,4,7,aumc,eicu
7.0,0.25448109965635735,lr    ,4,8,aumc,eicu
7.0,0.2581568583812085,lr    ,4,9,aumc,eicu
10.25,0.2193844986113267,mews  ,0,0,aumc,eicu
10.25,0.21710195062327303,mews  ,0,1,aumc,eicu
10.25,0.21964616648516455,mews  ,0,2,aumc,eicu
10.25,0.22056481229316754,mews  ,0,3,aumc,eicu
10.25,0.21997922302886386,mews  ,0,4,aumc,eicu
10.25,0.22125155900607363,mews  ,0,5,aumc,eicu
10.25,0.2200101123670661,mews  ,0,6,aumc,eicu
10.25,0.221550396396602,mews  ,0,7,aumc,eicu
10.25,0.21904168442850325,mews  ,0,8,aumc,eicu
10.25,0.22201763576232564,mews  ,0,9,aumc,eicu
10.25,0.2193844986113267,mews  ,1,0,aumc,eicu
10.25,0.21710195062327303,mews  ,1,1,aumc,eicu
10.25,0.21964616648516455,mews  ,1,2,aumc,eicu
10.25,0.22056481229316754,mews  ,1,3,aumc,eicu
10.25,0.21997922302886386,mews  ,1,4,aumc,eicu
10.25,0.22125155900607363,mews  ,1,5,aumc,eicu
10.25,0.2200101123670661,mews  ,1,6,aumc,eicu
10.25,0.221550396396602,mews  ,1,7,aumc,eicu
10.25,0.21904168442850325,mews  ,1,8,aumc,eicu
10.25,0.22201763576232564,mews  ,1,9,aumc,eicu
10.25,0.2193844986113267,mews  ,2,0,aumc,eicu
10.25,0.21710195062327303,mews  ,2,1,aumc,eicu
10.25,0.21964616648516455,mews  ,2,2,aumc,eicu
10.25,0.22056481229316754,mews  ,2,3,aumc,eicu
10.25,0.21997922302886386,mews  ,2,4,aumc,eicu
10.25,0.22125155900607363,mews  ,2,5,aumc,eicu
10.25,0.2200101123670661,mews  ,2,6,aumc,eicu
10.25,0.221550396396602,mews  ,2,7,aumc,eicu
10.25,0.21904168442850325,mews  ,2,8,aumc,eicu
10.25,0.22201763576232564,mews  ,2,9,aumc,eicu
10.25,0.2193844986113267,mews  ,3,0,aumc,eicu
10.25,0.21710195062327303,mews  ,3,1,aumc,eicu
10.25,0.21964616648516455,mews  ,3,2,aumc,eicu
10.25,0.22056481229316754,mews  ,3,3,aumc,eicu
10.25,0.21997922302886386,mews  ,3,4,aumc,eicu
10.25,0.22125155900607363,mews  ,3,5,aumc,eicu
10.25,0.2200101123670661,mews  ,3,6,aumc,eicu
10.25,0.221550396396602,mews  ,3,7,aumc,eicu
10.25,0.21904168442850325,mews  ,3,8,aumc,eicu
10.25,0.22201763576232564,mews  ,3,9,aumc,eicu
10.25,0.2193844986113267,mews  ,4,0,aumc,eicu
10.25,0.21710195062327303,mews  ,4,1,aumc,eicu
10.25,0.21964616648516455,mews  ,4,2,aumc,eicu
10.25,0.22056481229316754,mews  ,4,3,aumc,eicu
10.25,0.21997922302886386,mews  ,4,4,aumc,eicu
10.25,0.22125155900607363,mews  ,4,5,aumc,eicu
10.25,0.2200101123670661,mews  ,4,6,aumc,eicu
10.25,0.221550396396602,mews  ,4,7,aumc,eicu
10.25,0.21904168442850325,mews  ,4,8,aumc,eicu
10.25,0.22201763576232564,mews  ,4,9,aumc,eicu
9.25,0.23786317737892887,news  ,0,0,aumc,eicu
9.25,0.23713054027547942,news  ,0,1,aumc,eicu
9.25,0.2360358589721797,news  ,0,2,aumc,eicu
9.25,0.23743222776846762,news  ,0,3,aumc,eicu
9.25,0.23839955913758776,news  ,0,4,aumc,eicu
9.25,0.2390478982582451,news  ,0,5,aumc,eicu
9.25,0.23326066834488185,news  ,0,6,aumc,eicu
9.25,0.24037540635029558,news  ,0,7,aumc,eicu
9.25,0.24196237925302083,news  ,0,8,aumc,eicu
9.25,0.24393585685935842,news  ,0,9,aumc,eicu
9.25,0.23786317737892887,news  ,1,0,aumc,eicu
9.25,0.23713054027547942,news  ,1,1,aumc,eicu
9.25,0.2360358589721797,news  ,1,2,aumc,eicu
9.25,0.23743222776846762,news  ,1,3,aumc,eicu
9.25,0.23839955913758776,news  ,1,4,aumc,eicu
9.25,0.2390478982582451,news  ,1,5,aumc,eicu
9.25,0.23326066834488185,news  ,1,6,aumc,eicu
9.25,0.24037540635029558,news  ,1,7,aumc,eicu
9.25,0.24196237925302083,news  ,1,8,aumc,eicu
9.25,0.24393585685935842,news  ,1,9,aumc,eicu
9.25,0.23786317737892887,news  ,2,0,aumc,eicu
9.25,0.23713054027547942,news  ,2,1,aumc,eicu
9.25,0.2360358589721797,news  ,2,2,aumc,eicu
9.25,0.23743222776846762,news  ,2,3,aumc,eicu
9.25,0.23839955913758776,news  ,2,4,aumc,eicu
9.25,0.2390478982582451,news  ,2,5,aumc,eicu
9.25,0.23326066834488185,news  ,2,6,aumc,eicu
9.25,0.24037540635029558,news  ,2,7,aumc,eicu
9.25,0.24196237925302083,news  ,2,8,aumc,eicu
9.25,0.24393585685935842,news  ,2,9,aumc,eicu
9.25,0.23786317737892887,news  ,3,0,aumc,eicu
9.25,0.23713054027547942,news  ,3,1,aumc,eicu
9.25,0.2360358589721797,news  ,3,2,aumc,eicu
9.25,0.23743222776846762,news  ,3,3,aumc,eicu
9.25,0.23839955913758776,news  ,3,4,aumc,eicu
9.25,0.2390478982582451,news  ,3,5,aumc,eicu
9.25,0.23326066834488185,news  ,3,6,aumc,eicu
9.25,0.24037540635029558,news  ,3,7,aumc,eicu
9.25,0.24196237925302083,news  ,3,8,aumc,eicu
9.25,0.24393585685935842,news  ,3,9,aumc,eicu
9.25,0.23786317737892887,news  ,4,0,aumc,eicu
9.25,0.23713054027547942,news  ,4,1,aumc,eicu
9.25,0.2360358589721797,news  ,4,2,aumc,eicu
9.25,0.23743222776846762,news  ,4,3,aumc,eicu
9.25,0.23839955913758776,news  ,4,4,aumc,eicu
9.25,0.2390478982582451,news  ,4,5,aumc,eicu
9.25,0.23326066834488185,news  ,4,6,aumc,eicu
9.25,0.24037540635029558,news  ,4,7,aumc,eicu
9.25,0.24196237925302083,news  ,4,8,aumc,eicu
9.25,0.24393585685935842,news  ,4,9,aumc,eicu
8.0,0.2526115921556317,qsofa ,0,0,aumc,eicu
8.0,0.24884553944562177,qsofa ,0,1,aumc,eicu
8.0,0.25204279902500804,qsofa ,0,2,aumc,eicu
8.0,0.25298923987213995,qsofa ,0,3,aumc,eicu
8.0,0.2517278271566436,qsofa ,0,4,aumc,eicu
8.0,0.25257836990595606,qsofa ,0,5,aumc,eicu
8.0,0.2586580438732069,qsofa ,0,6,aumc,eicu
8.0,0.25905195549531024,qsofa ,0,7,aumc,eicu
8.0,0.2584059668428029,qsofa ,0,8,aumc,eicu
8.0,0.25584017562882533,qsofa ,0,9,aumc,eicu
8.0,0.2526115921556317,qsofa ,1,0,aumc,eicu
8.0,0.24884553944562177,qsofa ,1,1,aumc,eicu
8.0,0.25204279902500804,qsofa ,1,2,aumc,eicu
8.0,0.25298923987213995,qsofa ,1,3,aumc,eicu
8.0,0.2517278271566436,qsofa ,1,4,aumc,eicu
8.0,0.25257836990595606,qsofa ,1,5,aumc,eicu
8.0,0.2586580438732069,qsofa ,1,6,aumc,eicu
8.0,0.25905195549531024,qsofa ,1,7,aumc,eicu
8.0,0.2584059668428029,qsofa ,1,8,aumc,eicu
8.0,0.25584017562882533,qsofa ,1,9,aumc,eicu
8.0,0.2526115921556317,qsofa ,2,0,aumc,eicu
8.0,0.24884553944562177,qsofa ,2,1,aumc,eicu
8.0,0.25204279902500804,qsofa ,2,2,aumc,eicu
8.0,0.25298923987213995,qsofa ,2,3,aumc,eicu
8.0,0.2517278271566436,qsofa ,2,4,aumc,eicu
8.0,0.25257836990595606,qsofa ,2,5,aumc,eicu
8.0,0.2586580438732069,qsofa ,2,6,aumc,eicu
8.0,0.25905195549531024,qsofa ,2,7,aumc,eicu
8.0,0.2584059668428029,qsofa ,2,8,aumc,eicu
8.0,0.25584017562882533,qsofa ,2,9,aumc,eicu
8.0,0.2526115921556317,qsofa ,3,0,aumc,eicu
8.0,0.24884553944562177,qsofa ,3,1,aumc,eicu
8.0,0.25204279902500804,qsofa ,3,2,aumc,eicu
8.0,0.25298923987213995,qsofa ,3,3,aumc,eicu
8.0,0.2517278271566436,qsofa ,3,4,aumc,eicu
8.0,0.25257836990595606,qsofa ,3,5,aumc,eicu
8.0,0.2586580438732069,qsofa ,3,6,aumc,eicu
8.0,0.25905195549531024,qsofa ,3,7,aumc,eicu
8.0,0.2584059668428029,qsofa ,3,8,aumc,eicu
8.0,0.25584017562882533,qsofa ,3,9,aumc,eicu
8.0,0.2526115921556317,qsofa ,4,0,aumc,eicu
8.0,0.24884553944562177,qsofa ,4,1,aumc,eicu
8.0,0.25204279902500804,qsofa ,4,2,aumc,eicu
8.0,0.25298923987213995,qsofa ,4,3,aumc,eicu
8.0,0.2517278271566436,qsofa ,4,4,aumc,eicu
8.0,0.25257836990595606,qsofa ,4,5,aumc,eicu
8.0,0.2586580438732069,qsofa ,4,6,aumc,eicu
8.0,0.25905195549531024,qsofa ,4,7,aumc,eicu
8.0,0.2584059668428029,qsofa ,4,8,aumc,eicu
8.0,0.25584017562882533,qsofa ,4,9,aumc,eicu
8.0,0.26599443187750127,sirs  ,0,0,aumc,eicu
8.0,0.26933534743202414,sirs  ,0,1,aumc,eicu
8.0,0.270206564951112,sirs  ,0,2,aumc,eicu
8.0,0.2709033931818837,sirs  ,0,3,aumc,eicu
8.0,0.268390095513625,sirs  ,0,4,aumc,eicu
8.0,0.2711870839025871,sirs  ,0,5,aumc,eicu
8.0,0.27000004462552485,sirs  ,0,6,aumc,eicu
8.0,0.2681960820426364,sirs  ,0,7,aumc,eicu
8.0,0.26856448810241496,sirs  ,0,8,aumc,eicu
8.0,0.2752174300381964,sirs  ,0,9,aumc,eicu
8.0,0.26599443187750127,sirs  ,1,0,aumc,eicu
8.0,0.26933534743202414,sirs  ,1,1,aumc,eicu
8.0,0.270206564951112,sirs  ,1,2,aumc,eicu
8.0,0.2709033931818837,sirs  ,1,3,aumc,eicu
8.0,0.268390095513625,sirs  ,1,4,aumc,eicu
8.0,0.2711870839025871,sirs  ,1,5,aumc,eicu
8.0,0.27000004462552485,sirs  ,1,6,aumc,eicu
8.0,0.2681960820426364,sirs  ,1,7,aumc,eicu
8.0,0.26856448810241496,sirs  ,1,8,aumc,eicu
8.0,0.2752174300381964,sirs  ,1,9,aumc,eicu
8.0,0.26599443187750127,sirs  ,2,0,aumc,eicu
8.0,0.26933534743202414,sirs  ,2,1,aumc,eicu
8.0,0.270206564951112,sirs  ,2,2,aumc,eicu
8.0,0.2709033931818837,sirs  ,2,3,aumc,eicu
8.0,0.268390095513625,sirs  ,2,4,aumc,eicu
8.0,0.2711870839025871,sirs  ,2,5,aumc,eicu
8.0,0.27000004462552485,sirs  ,2,6,aumc,eicu
8.0,0.2681960820426364,sirs  ,2,7,aumc,eicu
8.0,0.26856448810241496,sirs  ,2,8,aumc,eicu
8.0,0.2752174300381964,sirs  ,2,9,aumc,eicu
8.0,0.26599443187750127,sirs  ,3,0,aumc,eicu
8.0,0.26933534743202414,sirs  ,3,1,aumc,eicu
8.0,0.270206564951112,sirs  ,3,2,aumc,eicu
8.0,0.2709033931818837,sirs  ,3,3,aumc,eicu
8.0,0.268390095513625,sirs  ,3,4,aumc,eicu
8.0,0.2711870839025871,sirs  ,3,5,aumc,eicu
8.0,0.27000004462552485,sirs  ,3,6,aumc,eicu
8.0,0.2681960820426364,sirs  ,3,7,aumc,eicu
8.0,0.26856448810241496,sirs  ,3,8,aumc,eicu
8.0,0.2752174300381964,sirs  ,3,9,aumc,eicu
8.0,0.26599443187750127,sirs  ,4,0,aumc,eicu
8.0,0.26933534743202414,sirs  ,4,1,aumc,eicu
8.0,0.270206564951112,sirs  ,4,2,aumc,eicu
8.0,0.2709033931818837,sirs  ,4,3,aumc,eicu
8.0,0.268390095513625,sirs  ,4,4,aumc,eicu
8.0,0.2711870839025871,sirs  ,4,5,aumc,eicu
8.0,0.27000004462552485,sirs  ,4,6,aumc,eicu
8.0,0.2681960820426364,sirs  ,4,7,aumc,eicu
8.0,0.26856448810241496,sirs  ,4,8,aumc,eicu
8.0,0.2752174300381964,sirs  ,4,9,aumc,eicu
3.75,0.2622838800245776,sofa  ,0,0,aumc,eicu
3.75,0.2653031780684645,sofa  ,0,1,aumc,eicu
3.75,0.2633918491758862,sofa  ,0,2,aumc,eicu
3.75,0.26488860975409567,sofa  ,0,3,aumc,eicu
3.75,0.2676084542425953,sofa  ,0,4,aumc,eicu
3.75,0.2684752809879448,sofa  ,0,5,aumc,eicu
3.75,0.2651247093807688,sofa  ,0,6,aumc,eicu
3.75,0.2703145493592529,sofa  ,0,7,aumc,eicu
3.75,0.2701115793934936,sofa  ,0,8,aumc,eicu
3.75,0.26831146070706235,sofa  ,0,9,aumc,eicu
3.75,0.2622838800245776,sofa  ,1,0,aumc,eicu
3.75,0.2653031780684645,sofa  ,1,1,aumc,eicu
3.75,0.2633918491758862,sofa  ,1,2,aumc,eicu
3.75,0.26488860975409567,sofa  ,1,3,aumc,eicu
3.75,0.2676084542425953,sofa  ,1,4,aumc,eicu
3.75,0.2684752809879448,sofa  ,1,5,aumc,eicu
3.75,0.2651247093807688,sofa  ,1,6,aumc,eicu
3.75,0.2703145493592529,sofa  ,1,7,aumc,eicu
3.75,0.2701115793934936,sofa  ,1,8,aumc,eicu
3.75,0.26831146070706235,sofa  ,1,9,aumc,eicu
3.75,0.2622838800245776,sofa  ,2,0,aumc,eicu
3.75,0.2653031780684645,sofa  ,2,1,aumc,eicu
3.75,0.2633918491758862,sofa  ,2,2,aumc,eicu
3.75,0.26488860975409567,sofa  ,2,3,aumc,eicu
3.75,0.2676084542425953,sofa  ,2,4,aumc,eicu
3.75,0.2684752809879448,sofa  ,2,5,aumc,eicu
3.75,0.2651247093807688,sofa  ,2,6,aumc,eicu
3.75,0.2703145493592529,sofa  ,2,7,aumc,eicu
3.75,0.2701115793934936,sofa  ,2,8,aumc,eicu
3.75,0.26831146070706235,sofa  ,2,9,aumc,eicu
3.75,0.2622838800245776,sofa  ,3,0,aumc,eicu
3.75,0.2653031780684645,sofa  ,3,1,aumc,eicu
3.75,0.2633918491758862,sofa  ,3,2,aumc,eicu
3.75,0.26488860975409567,sofa  ,3,3,aumc,eicu
3.75,0.2676084542425953,sofa  ,3,4,aumc,eicu
3.75,0.2684752809879448,sofa  ,3,5,aumc,eicu
3.75,0.2651247093807688,sofa  ,3,6,aumc,eicu
3.75,0.2703145493592529,sofa  ,3,7,aumc,eicu
3.75,0.2701115793934936,sofa  ,3,8,aumc,eicu
3.75,0.26831146070706235,sofa  ,3,9,aumc,eicu
3.75,0.2622838800245776,sofa  ,4,0,aumc,eicu
3.75,0.2653031780684645,sofa  ,4,1,aumc,eicu
3.75,0.2633918491758862,sofa  ,4,2,aumc,eicu
3.75,0.26488860975409567,sofa  ,4,3,aumc,eicu
3.75,0.2676084542425953,sofa  ,4,4,aumc,eicu
3.75,0.2684752809879448,sofa  ,4,5,aumc,eicu
3.75,0.2651247093807688,sofa  ,4,6,aumc,eicu
3.75,0.2703145493592529,sofa  ,4,7,aumc,eicu
3.75,0.2701115793934936,sofa  ,4,8,aumc,eicu
3.75,0.26831146070706235,sofa  ,4,9,aumc,eicu
3.5,0.31682057787291107,attn  ,0,0,aumc,hirid
3.5,0.3172048027871096,attn  ,0,1,aumc,hirid
3.5,0.29885920921750664,attn  ,0,2,aumc,hirid
4.0,0.29358028154199467,attn  ,0,3,aumc,hirid
2.5,0.3227017431094379,attn  ,0,4,aumc,hirid
4.0,0.2954793147042155,attn  ,0,5,aumc,hirid
3.5,0.2949259986902423,attn  ,0,6,aumc,hirid
4.0,0.29820673189214436,attn  ,0,7,aumc,hirid
2.5,0.31682057787291107,attn  ,0,8,aumc,hirid
2.5,0.31863601447120626,attn  ,0,9,aumc,hirid
2.0,0.2956074511772455,attn  ,1,0,aumc,hirid
2.0,0.31141470023710055,attn  ,1,1,aumc,hirid
1.5,0.2985661864637129,attn  ,1,2,aumc,hirid
2.5,0.290761936189798,attn  ,1,3,aumc,hirid
1.0,0.3170140151056181,attn  ,1,4,aumc,hirid
