,AUC,rep,subsample,model,train_dataset,eval_dataset
0,0.7708515649205292,0,8,lgbm,eicu,eicu
0,0.773019469339457,0,9,lgbm,eicu,eicu
0,0.764306857219773,3,0,lgbm,eicu,eicu
0,0.7711730969057755,3,1,lgbm,eicu,eicu
0,0.7718196094550561,3,2,lgbm,eicu,eicu
0,0.772966849085078,3,3,lgbm,eicu,eicu
0,0.7717056896402406,3,4,lgbm,eicu,eicu
0,0.7685223607176137,3,5,lgbm,eicu,eicu
0,0.7720643730380374,3,6,lgbm,eicu,eicu
0,0.7660722748325373,3,7,lgbm,eicu,eicu
0,0.7715615260550961,3,8,lgbm,eicu,eicu
0,0.775547903745799,3,9,lgbm,eicu,eicu
0,0.767274145814817,0,0,lr,eicu,eicu
0,0.780357426180535,0,1,lr,eicu,eicu
0,0.7721018555850673,0,2,lr,eicu,eicu
0,0.7779214661509748,0,3,lr,eicu,eicu
0,0.773949967959562,0,4,lr,eicu,eicu
0,0.7755312714076921,0,5,lr,eicu,eicu
0,0.7782902767555321,0,6,lr,eicu,eicu
0,0.7764556659424457,0,7,lr,eicu,eicu
0,0.7791635607631886,0,8,lr,eicu,eicu
0,0.7786947727844135,0,9,lr,eicu,eicu
0,0.7668106838296016,3,0,lr,eicu,eicu
0,0.7810915375384833,3,1,lr,eicu,eicu
0,0.7726041968761568,3,2,lr,eicu,eicu
0,0.777926764442068,3,3,lr,eicu,eicu
0,0.7745952755241188,3,4,lr,eicu,eicu
0,0.7761601299613384,3,5,lr,eicu,eicu
0,0.7796198502158518,3,6,lr,eicu,eicu
0,0.7756257553045776,3,7,lr,eicu,eicu
0,0.7786064915730475,3,8,lr,eicu,eicu
0,0.7803630866176555,3,9,lr,eicu,eicu
0,0.7662162789373861,4,0,lr,eicu,eicu
0,0.7798867297676781,4,1,lr,eicu,eicu
0,0.7717512212324745,4,2,lr,eicu,eicu
0,0.7767057559749115,4,3,lr,eicu,eicu
0,0.773154595846524,4,4,lr,eicu,eicu
0,0.7739837103238844,4,5,lr,eicu,eicu
0,0.7776718036641583,4,6,lr,eicu,eicu
0,0.7750046649455093,4,7,lr,eicu,eicu
0,0.7777513208174709,4,8,lr,eicu,eicu
0,0.7778659005688203,4,9,lr,eicu,eicu
0,0.7663570373781377,1,0,lr,eicu,eicu
0,0.7798552250865662,1,1,lr,eicu,eicu
0,0.7712962953109038,1,2,lr,eicu,eicu
0,0.7773759131843765,1,3,lr,eicu,eicu
0,0.7728859896091103,1,4,lr,eicu,eicu
0,0.7752306271721474,1,5,lr,eicu,eicu
0,0.7787481617992327,1,6,lr,eicu,eicu
0,0.7752061844215712,1,7,lr,eicu,eicu
0,0.7784692905487536,1,8,lr,eicu,eicu
0,0.7784860704321419,1,9,lr,eicu,eicu
0,0.763176379524528,2,0,lr,eicu,eicu
0,0.7775734451182892,2,1,lr,eicu,eicu
0,0.7687670575642882,2,2,lr,eicu,eicu
0,0.7741117036913637,2,3,lr,eicu,eicu
0,0.7707544883323615,2,4,lr,eicu,eicu
0,0.7718363072050503,2,5,lr,eicu,eicu
0,0.775946110291154,2,6,lr,eicu,eicu
0,0.7733158412574277,2,7,lr,eicu,eicu
0,0.7748171479798982,2,8,lr,eicu,eicu
0,0.7749744108293346,2,9,lr,eicu,eicu
0,0.6422611453678213,2,0,mews,eicu,eicu
0,0.6438924506947665,2,1,mews,eicu,eicu
0,0.6404930304228416,2,2,mews,eicu,eicu
0,0.6457081833917192,2,3,mews,eicu,eicu
0,0.643889919020604,2,4,mews,eicu,eicu
0,0.6450015158749322,2,5,mews,eicu,eicu
0,0.6501943225319322,2,6,mews,eicu,eicu
0,0.6487821926717863,2,7,mews,eicu,eicu
0,0.6447328957788032,2,8,mews,eicu,eicu
0,0.6503155698677068,2,9,mews,eicu,eicu
0,0.6422611453678213,1,0,mews,eicu,eicu
0,0.6438924506947665,1,1,mews,eicu,eicu
0,0.6404930304228416,1,2,mews,eicu,eicu
0,0.6457081833917192,1,3,mews,eicu,eicu
0,0.643889919020604,1,4,mews,eicu,eicu
0,0.6450015158749322,1,5,mews,eicu,eicu
0,0.6501943225319322,1,6,mews,eicu,eicu
0,0.6487821926717863,1,7,mews,eicu,eicu
0,0.6447328957788032,1,8,mews,eicu,eicu
0,0.6503155698677068,1,9,mews,eicu,eicu
0,0.6422611453678213,4,0,mews,eicu,eicu
0,0.6438924506947665,4,1,mews,eicu,eicu
0,0.6404930304228416,4,2,mews,eicu,eicu
0,0.6457081833917192,4,3,mews,eicu,eicu
0,0.643889919020604,4,4,mews,eicu,eicu
0,0.6450015158749322,4,5,mews,eicu,eicu
0,0.6501943225319322,4,6,mews,eicu,eicu
0,0.6487821926717863,4,7,mews,eicu,eicu
0,0.6447328957788032,4,8,mews,eicu,eicu
0,0.6503155698677068,4,9,mews,eicu,eicu
0,0.6422611453678213,0,0,mews,eicu,eicu
0,0.6438924506947665,0,1,mews,eicu,eicu
0,0.6404930304228416,0,2,mews,eicu,eicu
0,0.6457081833917192,0,3,mews,eicu,eicu
0,0.643889919020604,0,4,mews,eicu,eicu
0,0.6450015158749322,0,5,mews,eicu,eicu
0,0.6501943225319322,0,6,mews,eicu,eicu
0,0.6487821926717863,0,7,mews,eicu,eicu
0,0.6447328957788032,0,8,mews,eicu,eicu
0,0.6503155698677068,0,9,mews,eicu,eicu
0,0.6422611453678213,3,0,mews,eicu,eicu
0,0.6438924506947665,3,1,mews,eicu,eicu
0,0.6404930304228416,3,2,mews,eicu,eicu
0,0.6457081833917192,3,3,mews,eicu,eicu
0,0.643889919020604,3,4,mews,eicu,eicu
0,0.6450015158749322,3,5,mews,eicu,eicu
0,0.6501943225319322,3,6,mews,eicu,eicu
0,0.6487821926717863,3,7,mews,eicu,eicu
0,0.6447328957788032,3,8,mews,eicu,eicu
0,0.6503155698677068,3,9,mews,eicu,eicu
0,0.6443726997998421,3,0,news,eicu,eicu
0,0.6483922454905138,3,1,news,eicu,eicu
0,0.6418500862767073,3,2,news,eicu,eicu
0,0.6463869921499874,3,3,news,eicu,eicu
0,0.6448116386480786,3,4,news,eicu,eicu
0,0.6473276680360417,3,5,news,eicu,eicu
0,0.6479329497727635,3,6,news,eicu,eicu
0,0.652605582847765,3,7,news,eicu,eicu
0,0.6516647493068923,3,8,news,eicu,eicu
0,0.6555166066660792,3,9,news,eicu,eicu
0,0.6443726997998421,0,0,news,eicu,eicu
0,0.6483922454905138,0,1,news,eicu,eicu
0,0.6418500862767073,0,2,news,eicu,eicu
0,0.6463869921499874,0,3,news,eicu,eicu
0,0.6448116386480786,0,4,news,eicu,eicu
0,0.6473276680360417,0,5,news,eicu,eicu
0,0.6479329497727635,0,6,news,eicu,eicu
0,0.652605582847765,0,7,news,eicu,eicu
0,0.6516647493068923,0,8,news,eicu,eicu
0,0.6555166066660792,0,9,news,eicu,eicu
0,0.6443726997998421,4,0,news,eicu,eicu
0,0.6483922454905138,4,1,news,eicu,eicu
0,0.6418500862767073,4,2,news,eicu,eicu
0,0.6463869921499874,4,3,news,eicu,eicu
0,0.6448116386480786,4,4,news,eicu,eicu
0,0.6473276680360417,4,5,news,eicu,eicu
0,0.6479329497727635,4,6,news,eicu,eicu
0,0.652605582847765,4,7,news,eicu,eicu
0,0.6516647493068923,4,8,news,eicu,eicu
0,0.6555166066660792,4,9,news,eicu,eicu
0,0.6443726997998421,2,0,news,eicu,eicu
0,0.6483922454905138,2,1,news,eicu,eicu
0,0.6418500862767073,2,2,news,eicu,eicu
0,0.6463869921499874,2,3,news,eicu,eicu
0,0.6448116386480786,2,4,news,eicu,eicu
0,0.6473276680360417,2,5,news,eicu,eicu
0,0.6479329497727635,2,6,news,eicu,eicu
0,0.652605582847765,2,7,news,eicu,eicu
0,0.6516647493068923,2,8,news,eicu,eicu
0,0.6555166066660792,2,9,news,eicu,eicu
0,0.6443726997998421,1,0,news,eicu,eicu
0,0.6483922454905138,1,1,news,eicu,eicu
0,0.6418500862767073,1,2,news,eicu,eicu
0,0.6463869921499874,1,3,news,eicu,eicu
0,0.6448116386480786,1,4,news,eicu,eicu
0,0.6473276680360417,1,5,news,eicu,eicu
0,0.6479329497727635,1,6,news,eicu,eicu
0,0.652605582847765,1,7,news,eicu,eicu
0,0.6516647493068923,1,8,news,eicu,eicu
0,0.6555166066660792,1,9,news,eicu,eicu
0,0.6167034252226427,4,0,qsofa,eicu,eicu
0,0.6118288240031076,4,1,qsofa,eicu,eicu
0,0.615148083579973,4,2,qsofa,eicu,eicu
0,0.6164693179954484,4,3,qsofa,eicu,eicu
0,0.615354473044017,4,4,qsofa,eicu,eicu
0,0.6157996480395279,4,5,qsofa,eicu,eicu
0,0.6185186630411119,4,6,qsofa,eicu,eicu
0,0.6220193329141963,4,7,qsofa,eicu,eicu
0,0.6224744402323718,4,8,qsofa,eicu,eicu
0,0.6200436885593259,4,9,qsofa,eicu,eicu
0,0.6167034252226427,2,0,qsofa,eicu,eicu
0,0.6118288240031076,2,1,qsofa,eicu,eicu
0,0.615148083579973,2,2,qsofa,eicu,eicu
0,0.6164693179954484,2,3,qsofa,eicu,eicu
0,0.615354473044017,2,4,qsofa,eicu,eicu
0,0.6157996480395279,2,5,qsofa,eicu,eicu
0,0.6185186630411119,2,6,qsofa,eicu,eicu
0,0.6220193329141963,2,7,qsofa,eicu,eicu
0,0.6224744402323718,2,8,qsofa,eicu,eicu
0,0.6200436885593259,2,9,qsofa,eicu,eicu
0,0.6167034252226427,1,0,qsofa,eicu,eicu
0,0.6118288240031076,1,1,qsofa,eicu,eicu
0,0.615148083579973,1,2,qsofa,eicu,eicu
0,0.6164693179954484,1,3,qsofa,eicu,eicu
0,0.615354473044017,1,4,qsofa,eicu,eicu
0,0.6157996480395279,1,5,qsofa,eicu,eicu
0,0.6185186630411119,1,6,qsofa,eicu,eicu
0,0.6220193329141963,1,7,qsofa,eicu,eicu
0,0.6224744402323718,1,8,qsofa,eicu,eicu
0,0.6200436885593259,1,9,qsofa,eicu,eicu
0,0.6167034252226427,0,0,qsofa,eicu,eicu
0,0.6118288240031076,0,1,qsofa,eicu,eicu
0,0.615148083579973,0,2,qsofa,eicu,eicu
0,0.6164693179954484,0,3,qsofa,eicu,eicu
0,0.615354473044017,0,4,qsofa,eicu,eicu
0,0.6157996480395279,0,5,qsofa,eicu,eicu
0,0.6185186630411119,0,6,qsofa,eicu,eicu
0,0.6220193329141963,0,7,qsofa,eicu,eicu
0,0.6224744402323718,0,8,qsofa,eicu,eicu
0,0.6200436885593259,0,9,qsofa,eicu,eicu
0,0.6167034252226427,3,0,qsofa,eicu,eicu
0,0.6118288240031076,3,1,qsofa,eicu,eicu
0,0.615148083579973,3,2,qsofa,eicu,eicu
0,0.6164693179954484,3,3,qsofa,eicu,eicu
0,0.615354473044017,3,4,qsofa,eicu,eicu
0,0.6157996480395279,3,5,qsofa,eicu,eicu
0,0.6185186630411119,3,6,qsofa,eicu,eicu
0,0.6220193329141963,3,7,qsofa,eicu,eicu
0,0.6224744402323718,3,8,qsofa,eicu,eicu
0,0.6200436885593259,3,9,qsofa,eicu,eicu
0,0.648722138828343,1,0,sirs,eicu,eicu
0,0.6508821450419613,1,1,sirs,eicu,eicu
0,0.6533508986131655,1,2,sirs,eicu,eicu
0,0.655301550193614,1,3,sirs,eicu,eicu
0,0.6528604084435293,1,4,sirs,eicu,eicu
0,0.6565283892755682,1,5,sirs,eicu,eicu
0,0.651987424084588,1,6,sirs,eicu,eicu
0,0.6527580031519276,1,7,sirs,eicu,eicu
0,0.652354505153998,1,8,sirs,eicu,eicu
0,0.6594729558874738,1,9,sirs,eicu,eicu
0,0.648722138828343,2,0,sirs,eicu,eicu
0,0.6508821450419613,2,1,sirs,eicu,eicu
0,0.6533508986131655,2,2,sirs,eicu,eicu
0,0.655301550193614,2,3,sirs,eicu,eicu
0,0.6528604084435293,2,4,sirs,eicu,eicu
0,0.6565283892755682,2,5,sirs,eicu,eicu
0,0.651987424084588,2,6,sirs,eicu,eicu
0,0.6527580031519276,2,7,sirs,eicu,eicu
0,0.652354505153998,2,8,sirs,eicu,eicu
0,0.6594729558874738,2,9,sirs,eicu,eicu
0,0.648722138828343,0,0,sirs,eicu,eicu
0,0.6508821450419613,0,1,sirs,eicu,eicu
0,0.6533508986131655,0,2,sirs,eicu,eicu
0,0.655301550193614,0,3,sirs,eicu,eicu
0,0.6528604084435293,0,4,sirs,eicu,eicu
0,0.6565283892755682,0,5,sirs,eicu,eicu
0,0.651987424084588,0,6,sirs,eicu,eicu
0,0.6527580031519276,0,7,sirs,eicu,eicu
0,0.652354505153998,0,8,sirs,eicu,eicu
0,0.6594729558874738,0,9,sirs,eicu,eicu
0,0.648722138828343,3,0,sirs,eicu,eicu
0,0.6508821450419613,3,1,sirs,eicu,eicu
0,0.6533508986131655,3,2,sirs,eicu,eicu
0,0.655301550193614,3,3,sirs,eicu,eicu
0,0.6528604084435293,3,4,sirs,eicu,eicu
0,0.6565283892755682,3,5,sirs,eicu,eicu
0,0.651987424084588,3,6,sirs,eicu,eicu
0,0.6527580031519276,3,7,sirs,eicu,eicu
0,0.652354505153998,3,8,sirs,eicu,eicu
0,0.6594729558874738,3,9,sirs,eicu,eicu
0,0.648722138828343,4,0,sirs,eicu,eicu
0,0.6508821450419613,4,1,sirs,eicu,eicu
0,0.6533508986131655,4,2,sirs,eicu,eicu
0,0.655301550193614,4,3,sirs,eicu,eicu
0,0.6528604084435293,4,4,sirs,eicu,eicu
0,0.6565283892755682,4,5,sirs,eicu,eicu
0,0.651987424084588,4,6,sirs,eicu,eicu
0,0.6527580031519276,4,7,sirs,eicu,eicu
0,0.652354505153998,4,8,sirs,eicu,eicu
0,0.6594729558874738,4,9,sirs,eicu,eicu
0,0.701044766477368,4,0,sofa,eicu,eicu
0,0.7062404780334275,4,1,sofa,eicu,eicu
0,0.6980053873204553,4,2,sofa,eicu,eicu
0,0.6997512973394984,4,3,sofa,eicu,eicu
0,0.7066429909084908,4,4,sofa,eicu,eicu
0,0.7134532280997967,4,5,sofa,eicu,eicu
0,0.705747808411008,4,6,sofa,eicu,eicu
0,0.7138788543027903,4,7,sofa,eicu,eicu
0,0.7105781086142935,4,8,sofa,eicu,eicu
0,0.710646101982591,4,9,sofa,eicu,eicu
0,0.701044766477368,3,0,sofa,eicu,eicu
0,0.7062404780334275,3,1,sofa,eicu,eicu
0,0.6980053873204553,3,2,sofa,eicu,eicu
0,0.6997512973394984,3,3,sofa,eicu,eicu
0,0.7066429909084908,3,4,sofa,eicu,eicu
0,0.7134532280997967,3,5,sofa,eicu,eicu
0,0.705747808411008,3,6,sofa,eicu,eicu
0,0.7138788543027903,3,7,sofa,eicu,eicu
0,0.7105781086142935,3,8,sofa,eicu,eicu
0,0.710646101982591,3,9,sofa,eicu,eicu
0,0.701044766477368,0,0,sofa,eicu,eicu
0,0.7062404780334275,0,1,sofa,eicu,eicu
0,0.6980053873204553,0,2,sofa,eicu,eicu
0,0.6997512973394984,0,3,sofa,eicu,eicu
0,0.7066429909084908,0,4,sofa,eicu,eicu
0,0.7134532280997967,0,5,sofa,eicu,eicu
0,0.705747808411008,0,6,sofa,eicu,eicu
0,0.7138788543027903,0,7,sofa,eicu,eicu
0,0.7105781086142935,0,8,sofa,eicu,eicu
0,0.710646101982591,0,9,sofa,eicu,eicu
0,0.701044766477368,1,0,sofa,eicu,eicu
0,0.7062404780334275,1,1,sofa,eicu,eicu
0,0.6980053873204553,1,2,sofa,eicu,eicu
0,0.6997512973394984,1,3,sofa,eicu,eicu
0,0.7066429909084908,1,4,sofa,eicu,eicu
0,0.7134532280997967,1,5,sofa,eicu,eicu
0,0.705747808411008,1,6,sofa,eicu,eicu
0,0.7138788543027903,1,7,sofa,eicu,eicu
0,0.7105781086142935,1,8,sofa,eicu,eicu
0,0.710646101982591,1,9,sofa,eicu,eicu
0,0.701044766477368,2,0,sofa,eicu,eicu
0,0.7062404780334275,2,1,sofa,eicu,eicu
0,0.6980053873204553,2,2,sofa,eicu,eicu
0,0.6997512973394984,2,3,sofa,eicu,eicu
0,0.7066429909084908,2,4,sofa,eicu,eicu
0,0.7134532280997967,2,5,sofa,eicu,eicu
0,0.705747808411008,2,6,sofa,eicu,eicu
0,0.7138788543027903,2,7,sofa,eicu,eicu
0,0.7105781086142935,2,8,sofa,eicu,eicu
0,0.710646101982591,2,9,sofa,eicu,eicu
0,0.7352646511542904,1,0,AttentionModel,eicu,hirid
0,0.7572118957804543,1,1,AttentionModel,eicu,hirid
0,0.7356895811377262,1,2,AttentionModel,eicu,hirid
0,0.7262290317285726,1,3,AttentionModel,eicu,hirid
0,0.7360785141486859,1,4,AttentionModel,eicu,hirid
0,0.7257551702553633,1,5,AttentionModel,eicu,hirid
0,0.7214389249590356,1,6,AttentionModel,eicu,hirid
0,0.7206961754043877,1,7,AttentionModel,eicu,hirid
0,0.739678693605835,1,8,AttentionModel,eicu,hirid
0,0.7409329646512735,1,9,AttentionModel,eicu,hirid
0,0.6866023365985778,4,0,AttentionModel,eicu,hirid
0,0.7101707931107131,4,1,AttentionModel,eicu,hirid
0,0.6962434664627358,4,2,AttentionModel,eicu,hirid
0,0.693242030471944,4,3,AttentionModel,eicu,hirid
0,0.6891436124432793,4,4,AttentionModel,eicu,hirid
0,0.6863068011164921,4,5,AttentionModel,eicu,hirid
0,0.6787729064834261,4,6,AttentionModel,eicu,hirid
0,0.6720927358116987,4,7,AttentionModel,eicu,hirid
0,0.6907687317722209,4,8,AttentionModel,eicu,hirid
0,0.687143305458449,4,9,AttentionModel,eicu,hirid
0,0.7165520603465594,2,0,AttentionModel,eicu,hirid
0,0.7370531274507461,2,1,AttentionModel,eicu,hirid
0,0.7208942898441217,2,2,AttentionModel,eicu,hirid
0,0.7152852730409888,2,3,AttentionModel,eicu,hirid
0,0.7203740194032514,2,4,AttentionModel,eicu,hirid
0,0.7074890065101316,2,5,AttentionModel,eicu,hirid
0,0.6937874810021075,2,6,AttentionModel,eicu,hirid
0,0.7062916732100681,2,7,AttentionModel,eicu,hirid
0,0.7184278565434484,2,8,AttentionModel,eicu,hirid
0,0.721548129143078,2,9,AttentionModel,eicu,hirid
0,0.7256347926283648,3,0,AttentionModel,eicu,hirid
0,0.7451018414894468,3,1,AttentionModel,eicu,hirid
0,0.7273711229376512,3,2,AttentionModel,eicu,hirid
0,0.7233792845457276,3,3,AttentionModel,eicu,hirid
0,0.7233853875926652,3,4,AttentionModel,eicu,hirid
0,0.7174904507796344,3,5,AttentionModel,eicu,hirid
0,0.7066993108460997,3,6,AttentionModel,eicu,hirid
0,0.7099691851916932,3,7,AttentionModel,eicu,hirid
0,0.7336859087777445,3,8,AttentionModel,eicu,hirid
0,0.725190727359879,3,9,AttentionModel,eicu,hirid
0,0.6690941748424738,0,0,AttentionModel,eicu,hirid
0,0.6807614907012799,0,1,AttentionModel,eicu,hirid
0,0.6691830935602945,0,2,AttentionModel,eicu,hirid
0,0.65022432670124,0,3,AttentionModel,eicu,hirid
0,0.6672618359011658,0,4,AttentionModel,eicu,hirid
0,0.6591850588232652,0,5,AttentionModel,eicu,hirid
0,0.640350980596784,0,6,AttentionModel,eicu,hirid
0,0.6537365070648894,0,7,AttentionModel,eicu,hirid
0,0.6587384880885283,0,8,AttentionModel,eicu,hirid
0,0.6655093814501578,0,9,AttentionModel,eicu,hirid
0,0.7497241486133365,2,0,GRUModel,eicu,hirid
0,0.7579890576140398,2,1,GRUModel,eicu,hirid
0,0.7413838816653673,2,2,GRUModel,eicu,hirid
0,0.7328618924100281,2,3,GRUModel,eicu,hirid
0,0.74258008535741,2,4,GRUModel,eicu,hirid
0,0.7332625423371282,2,5,GRUModel,eicu,hirid
0,0.7293841479126939,2,6,GRUModel,eicu,hirid
0,0.7396283723140822,2,7,GRUModel,eicu,hirid
0,0.7362939557095186,2,8,GRUModel,eicu,hirid
0,0.7413935472342943,2,9,GRUModel,eicu,hirid
0,0.7334441452193479,3,0,GRUModel,eicu,hirid
0,0.7431685879759857,3,1,GRUModel,eicu,hirid
0,0.723796680009296,3,2,GRUModel,eicu,hirid
0,0.7168310993455739,3,3,GRUModel,eicu,hirid
0,0.7226158572555333,3,4,GRUModel,eicu,hirid
0,0.7154624794196236,3,5,GRUModel,eicu,hirid
0,0.7089725756337006,3,6,GRUModel,eicu,hirid
0,0.7188054995123141,3,7,GRUModel,eicu,hirid
0,0.7177692654691736,3,8,GRUModel,eicu,hirid
0,0.7277250468374666,3,9,GRUModel,eicu,hirid
0,0.7547317823188233,0,0,GRUModel,eicu,hirid
0,0.7737192327101048,0,1,GRUModel,eicu,hirid
0,0.7460212848947015,0,2,GRUModel,eicu,hirid
0,0.7457916593988603,0,3,GRUModel,eicu,hirid
0,0.7543917680629706,0,4,GRUModel,eicu,hirid
0,0.7340704839337506,0,5,GRUModel,eicu,hirid
0,0.7372379193422092,0,6,GRUModel,eicu,hirid
0,0.7467464258943763,0,7,GRUModel,eicu,hirid
0,0.7492248935084074,0,8,GRUModel,eicu,hirid
0,0.7523499425894931,0,9,GRUModel,eicu,hirid
0,0.7515809665945743,1,0,GRUModel,eicu,hirid
0,0.7662551373553737,1,1,GRUModel,eicu,hirid
0,0.7478049230237834,1,2,GRUModel,eicu,hirid
0,0.7420864368875673,1,3,GRUModel,eicu,hirid
0,0.7503398351593671,1,4,GRUModel,eicu,hirid
0,0.737924847840892,1,5,GRUModel,eicu,hirid
0,0.735591941280102,1,6,GRUModel,eicu,hirid
0,0.7414587390749461,1,7,GRUModel,eicu,hirid
0,0.7437402914143558,1,8,GRUModel,eicu,hirid
0,0.7468548160641842,1,9,GRUModel,eicu,hirid
0,0.7494079800571931,4,0,GRUModel,eicu,hirid
0,0.7637605281460119,4,1,GRUModel,eicu,hirid
0,0.7452749607498621,4,2,GRUModel,eicu,hirid
0,0.7411906335488636,4,3,GRUModel,eicu,hirid
0,0.7537871158982243,4,4,GRUModel,eicu,hirid
0,0.7376460514117985,4,5,GRUModel,eicu,hirid
0,0.7323015114929438,4,6,GRUModel,eicu,hirid
0,0.744117553552686,4,7,GRUModel,eicu,hirid
0,0.7413287341689632,4,8,GRUModel,eicu,hirid
0,0.7432663545307451,4,9,GRUModel,eicu,hirid
0,0.7093955754671802,0,0,lgbm,eicu,hirid
0,0.7299152341827052,0,1,lgbm,eicu,hirid
0,0.7107855495232978,0,2,lgbm,eicu,hirid
0,0.704917645187631,0,3,lgbm,eicu,hirid
0,0.6998248886868712,0,4,lgbm,eicu,hirid
0,0.7007857131336995,0,5,lgbm,eicu,hirid
0,0.6875772306417489,0,6,lgbm,eicu,hirid
0,0.7040233493960542,0,7,lgbm,eicu,hirid
0,0.6999544344448557,0,8,lgbm,eicu,hirid
0,0.6990449048957504,0,9,lgbm,eicu,hirid
0,0.7165541457865326,3,0,lgbm,eicu,hirid
0,0.7303155241246344,3,1,lgbm,eicu,hirid
0,0.710206595994109,3,2,lgbm,eicu,hirid
0,0.7091260499353934,3,3,lgbm,eicu,hirid
0,0.7043399714100406,3,4,lgbm,eicu,hirid
0,0.7059423375070939,3,5,lgbm,eicu,hirid
0,0.6947337872805492,3,6,lgbm,eicu,hirid
0,0.7025648950139284,3,7,lgbm,eicu,hirid
0,0.6995261945474317,3,8,lgbm,eicu,hirid
0,0.6986307276137764,3,9,lgbm,eicu,hirid
0,0.7094672290881252,4,0,lgbm,eicu,hirid
0,0.7258091310562037,4,1,lgbm,eicu,hirid
0,0.7113463530864165,4,2,lgbm,eicu,hirid
0,0.7036725640796262,4,3,lgbm,eicu,hirid
0,0.7027448844756852,4,4,lgbm,eicu,hirid
0,0.7034472858778682,4,5,lgbm,eicu,hirid
0,0.6957675273701286,4,6,lgbm,eicu,hirid
0,0.7023589349349161,4,7,lgbm,eicu,hirid
0,0.7029997128238573,4,8,lgbm,eicu,hirid
0,0.6988221771372016,4,9,lgbm,eicu,hirid
0,0.7059824308746473,2,0,lgbm,eicu,hirid
0,0.7192857936741426,2,1,lgbm,eicu,hirid
0,0.703145449279575,2,2,lgbm,eicu,hirid
0,0.6951606027875858,2,3,lgbm,eicu,hirid
0,0.6965627423132559,2,4,lgbm,eicu,hirid
0,0.693215822275727,2,5,lgbm,eicu,hirid
0,0.686303842829106,2,6,lgbm,eicu,hirid
0,0.6904862325822795,2,7,lgbm,eicu,hirid
0,0.6944539267516422,2,8,lgbm,eicu,hirid
0,0.6903718235312214,2,9,lgbm,eicu,hirid
0,0.7168511871480935,1,0,lgbm,eicu,hirid
0,0.723363925567827,1,1,lgbm,eicu,hirid
0,0.714064285094497,1,2,lgbm,eicu,hirid
0,0.7044870974992645,1,3,lgbm,eicu,hirid
0,0.7002280069632094,1,4,lgbm,eicu,hirid
0,0.7018141184500541,1,5,lgbm,eicu,hirid
0,0.6951882491352843,1,6,lgbm,eicu,hirid
0,0.6991438138974151,1,7,lgbm,eicu,hirid
0,0.7006698572278277,1,8,lgbm,eicu,hirid
0,0.703004352330539,1,9,lgbm,eicu,hirid
0,0.6466265250528187,1,0,lr,eicu,hirid
0,0.6427405188472902,1,1,lr,eicu,hirid
0,0.6436104069287225,1,2,lr,eicu,hirid
0,0.6396972714998685,1,3,lr,eicu,hirid
0,0.6371683758873458,1,4,lr,eicu,hirid
0,0.6275880808471073,1,5,lr,eicu,hirid
0,0.6068259438714092,1,6,lr,eicu,hirid
0,0.6291773861104862,1,7,lr,eicu,hirid
0,0.6494609354810215,1,8,lr,eicu,hirid
0,0.6403571691232167,1,9,lr,eicu,hirid
0,0.654607530427379,2,0,lr,eicu,hirid
0,0.6639227807962619,2,1,lr,eicu,hirid
0,0.6593384168982936,2,2,lr,eicu,hirid
0,0.6679383691927655,2,3,lr,eicu,hirid
0,0.6648244897821196,2,4,lr,eicu,hirid
0,0.6534248529587265,2,5,lr,eicu,hirid
0,0.6274652494935735,2,6,lr,eicu,hirid
0,0.6480577955970146,2,7,lr,eicu,hirid
0,0.672083176582677,2,8,lr,eicu,hirid
0,0.66098962453106,2,9,lr,eicu,hirid
0,0.6419943032149903,4,0,lr,eicu,hirid
0,0.6434619417578049,4,1,lr,eicu,hirid
0,0.6403523797946529,4,2,lr,eicu,hirid
0,0.6388710040908262,4,3,lr,eicu,hirid
0,0.6389965377085169,4,4,lr,eicu,hirid
0,0.6223295583599642,4,5,lr,eicu,hirid
0,0.6082466350925078,4,6,lr,eicu,hirid
0,0.6274408961261088,4,7,lr,eicu,hirid
0,0.6437111701614892,4,8,lr,eicu,hirid
0,0.6370594844344714,4,9,lr,eicu,hirid
0,0.6398369495860544,3,0,lr,eicu,hirid
0,0.6324587865465305,3,1,lr,eicu,hirid
0,0.6345919816538741,3,2,lr,eicu,hirid
0,0.6349398596803597,3,3,lr,eicu,hirid
0,0.6348234458459592,3,4,lr,eicu,hirid
0,0.6234532732048415,3,5,lr,eicu,hirid
0,0.6029205430047868,3,6,lr,eicu,hirid
0,0.6192297154914606,3,7,lr,eicu,hirid
0,0.6403180796791805,3,8,lr,eicu,hirid
0,0.6328206214217856,3,9,lr,eicu,hirid
0,0.6514504901668915,0,0,lr,eicu,hirid
0,0.651972091574836,0,1,lr,eicu,hirid
0,0.6460051179735494,0,2,lr,eicu,hirid
0,0.649982611643807,0,3,lr,eicu,hirid
0,0.6466624767128744,0,4,lr,eicu,hirid
0,0.6330966083116023,0,5,lr,eicu,hirid
0,0.6139672716926023,0,6,lr,eicu,hirid
0,0.6355915908198553,0,7,lr,eicu,hirid
0,0.65294247921606,0,8,lr,eicu,hirid
0,0.6475196234818192,0,9,lr,eicu,hirid
0,0.585770738364255,4,0,mews,eicu,hirid
0,0.5877060024667704,4,1,mews,eicu,hirid
0,0.5822931288445394,4,2,mews,eicu,hirid
0,0.5652639906093679,4,3,mews,eicu,hirid
0,0.5647867060563773,4,4,mews,eicu,hirid
