,AUPRC,rep,subsample,model,train_dataset,eval_dataset
0,0.4243550650765874,2,6,mews,mimic,aumc
0,0.41113915398398154,2,7,mews,mimic,aumc
0,0.41433584087410286,2,8,mews,mimic,aumc
0,0.384417846303426,2,9,mews,mimic,aumc
0,0.43431712678759615,1,0,mews,mimic,aumc
0,0.4203931845397901,1,1,mews,mimic,aumc
0,0.42667096790616554,1,2,mews,mimic,aumc
0,0.4401336761736374,1,3,mews,mimic,aumc
0,0.4147120599707995,1,4,mews,mimic,aumc
0,0.3897786048868409,1,5,mews,mimic,aumc
0,0.4243550650765874,1,6,mews,mimic,aumc
0,0.41113915398398154,1,7,mews,mimic,aumc
0,0.41433584087410286,1,8,mews,mimic,aumc
0,0.384417846303426,1,9,mews,mimic,aumc
0,0.43431712678759615,0,0,mews,mimic,aumc
0,0.4203931845397901,0,1,mews,mimic,aumc
0,0.42667096790616554,0,2,mews,mimic,aumc
0,0.4401336761736374,0,3,mews,mimic,aumc
0,0.4147120599707995,0,4,mews,mimic,aumc
0,0.3897786048868409,0,5,mews,mimic,aumc
0,0.4243550650765874,0,6,mews,mimic,aumc
0,0.41113915398398154,0,7,mews,mimic,aumc
0,0.41433584087410286,0,8,mews,mimic,aumc
0,0.384417846303426,0,9,mews,mimic,aumc
0,0.43431712678759615,3,0,mews,mimic,aumc
0,0.4203931845397901,3,1,mews,mimic,aumc
0,0.42667096790616554,3,2,mews,mimic,aumc
0,0.4401336761736374,3,3,mews,mimic,aumc
0,0.4147120599707995,3,4,mews,mimic,aumc
0,0.3897786048868409,3,5,mews,mimic,aumc
0,0.4243550650765874,3,6,mews,mimic,aumc
0,0.41113915398398154,3,7,mews,mimic,aumc
0,0.41433584087410286,3,8,mews,mimic,aumc
0,0.384417846303426,3,9,mews,mimic,aumc
0,0.43431712678759615,4,0,mews,mimic,aumc
0,0.4203931845397901,4,1,mews,mimic,aumc
0,0.42667096790616554,4,2,mews,mimic,aumc
0,0.4401336761736374,4,3,mews,mimic,aumc
0,0.4147120599707995,4,4,mews,mimic,aumc
0,0.3897786048868409,4,5,mews,mimic,aumc
0,0.4243550650765874,4,6,mews,mimic,aumc
0,0.41113915398398154,4,7,mews,mimic,aumc
0,0.41433584087410286,4,8,mews,mimic,aumc
0,0.384417846303426,4,9,mews,mimic,aumc
0,0.4228961571644888,1,0,news,mimic,aumc
0,0.4098895028740304,1,1,news,mimic,aumc
0,0.41506615997493734,1,2,news,mimic,aumc
0,0.4107407961013596,1,3,news,mimic,aumc
0,0.4007158918980882,1,4,news,mimic,aumc
0,0.3983188735328488,1,5,news,mimic,aumc
0,0.42421580309688733,1,6,news,mimic,aumc
0,0.39075252718853104,1,7,news,mimic,aumc
0,0.43971884559979113,1,8,news,mimic,aumc
0,0.3762346611706659,1,9,news,mimic,aumc
0,0.4228961571644888,2,0,news,mimic,aumc
0,0.4098895028740304,2,1,news,mimic,aumc
0,0.41506615997493734,2,2,news,mimic,aumc
0,0.4107407961013596,2,3,news,mimic,aumc
0,0.4007158918980882,2,4,news,mimic,aumc
0,0.3983188735328488,2,5,news,mimic,aumc
0,0.42421580309688733,2,6,news,mimic,aumc
0,0.39075252718853104,2,7,news,mimic,aumc
0,0.43971884559979113,2,8,news,mimic,aumc
0,0.3762346611706659,2,9,news,mimic,aumc
0,0.4228961571644888,0,0,news,mimic,aumc
0,0.4098895028740304,0,1,news,mimic,aumc
0,0.41506615997493734,0,2,news,mimic,aumc
0,0.4107407961013596,0,3,news,mimic,aumc
0,0.4007158918980882,0,4,news,mimic,aumc
0,0.3983188735328488,0,5,news,mimic,aumc
0,0.42421580309688733,0,6,news,mimic,aumc
0,0.39075252718853104,0,7,news,mimic,aumc
0,0.43971884559979113,0,8,news,mimic,aumc
0,0.3762346611706659,0,9,news,mimic,aumc
0,0.4228961571644888,3,0,news,mimic,aumc
0,0.4098895028740304,3,1,news,mimic,aumc
0,0.41506615997493734,3,2,news,mimic,aumc
0,0.4107407961013596,3,3,news,mimic,aumc
0,0.4007158918980882,3,4,news,mimic,aumc
0,0.3983188735328488,3,5,news,mimic,aumc
0,0.42421580309688733,3,6,news,mimic,aumc
0,0.39075252718853104,3,7,news,mimic,aumc
0,0.43971884559979113,3,8,news,mimic,aumc
0,0.3762346611706659,3,9,news,mimic,aumc
0,0.4228961571644888,4,0,news,mimic,aumc
0,0.4098895028740304,4,1,news,mimic,aumc
0,0.41506615997493734,4,2,news,mimic,aumc
0,0.4107407961013596,4,3,news,mimic,aumc
0,0.4007158918980882,4,4,news,mimic,aumc
0,0.3983188735328488,4,5,news,mimic,aumc
0,0.42421580309688733,4,6,news,mimic,aumc
0,0.39075252718853104,4,7,news,mimic,aumc
0,0.43971884559979113,4,8,news,mimic,aumc
0,0.3762346611706659,4,9,news,mimic,aumc
0,0.38307583185178307,4,0,qsofa,mimic,aumc
0,0.3696094335045871,4,1,qsofa,mimic,aumc
0,0.37718370438878634,4,2,qsofa,mimic,aumc
0,0.32420896284768064,4,3,qsofa,mimic,aumc
0,0.3722707577624136,4,4,qsofa,mimic,aumc
0,0.33471461850498774,4,5,qsofa,mimic,aumc
0,0.38743813812891315,4,6,qsofa,mimic,aumc
0,0.33627214782195075,4,7,qsofa,mimic,aumc
0,0.3721755571405787,4,8,qsofa,mimic,aumc
0,0.33011542669480637,4,9,qsofa,mimic,aumc
0,0.38307583185178307,0,0,qsofa,mimic,aumc
0,0.3696094335045871,0,1,qsofa,mimic,aumc
0,0.37718370438878634,0,2,qsofa,mimic,aumc
0,0.32420896284768064,0,3,qsofa,mimic,aumc
0,0.3722707577624136,0,4,qsofa,mimic,aumc
0,0.33471461850498774,0,5,qsofa,mimic,aumc
0,0.38743813812891315,0,6,qsofa,mimic,aumc
0,0.33627214782195075,0,7,qsofa,mimic,aumc
0,0.3721755571405787,0,8,qsofa,mimic,aumc
0,0.33011542669480637,0,9,qsofa,mimic,aumc
0,0.38307583185178307,3,0,qsofa,mimic,aumc
0,0.3696094335045871,3,1,qsofa,mimic,aumc
0,0.37718370438878634,3,2,qsofa,mimic,aumc
0,0.32420896284768064,3,3,qsofa,mimic,aumc
0,0.3722707577624136,3,4,qsofa,mimic,aumc
0,0.33471461850498774,3,5,qsofa,mimic,aumc
0,0.38743813812891315,3,6,qsofa,mimic,aumc
0,0.33627214782195075,3,7,qsofa,mimic,aumc
0,0.3721755571405787,3,8,qsofa,mimic,aumc
0,0.33011542669480637,3,9,qsofa,mimic,aumc
0,0.38307583185178307,2,0,qsofa,mimic,aumc
0,0.3696094335045871,2,1,qsofa,mimic,aumc
0,0.37718370438878634,2,2,qsofa,mimic,aumc
0,0.32420896284768064,2,3,qsofa,mimic,aumc
0,0.3722707577624136,2,4,qsofa,mimic,aumc
0,0.33471461850498774,2,5,qsofa,mimic,aumc
0,0.38743813812891315,2,6,qsofa,mimic,aumc
0,0.33627214782195075,2,7,qsofa,mimic,aumc
0,0.3721755571405787,2,8,qsofa,mimic,aumc
0,0.33011542669480637,2,9,qsofa,mimic,aumc
0,0.38307583185178307,1,0,qsofa,mimic,aumc
0,0.3696094335045871,1,1,qsofa,mimic,aumc
0,0.37718370438878634,1,2,qsofa,mimic,aumc
0,0.32420896284768064,1,3,qsofa,mimic,aumc
0,0.3722707577624136,1,4,qsofa,mimic,aumc
0,0.33471461850498774,1,5,qsofa,mimic,aumc
0,0.38743813812891315,1,6,qsofa,mimic,aumc
0,0.33627214782195075,1,7,qsofa,mimic,aumc
0,0.3721755571405787,1,8,qsofa,mimic,aumc
0,0.33011542669480637,1,9,qsofa,mimic,aumc
0,0.336488347643049,4,0,sirs,mimic,aumc
0,0.33785524943849893,4,1,sirs,mimic,aumc
0,0.31955933912613,4,2,sirs,mimic,aumc
0,0.3487689964328572,4,3,sirs,mimic,aumc
0,0.35067906474919286,4,4,sirs,mimic,aumc
0,0.3759632517930058,4,5,sirs,mimic,aumc
0,0.40700398027941487,4,6,sirs,mimic,aumc
0,0.4043746786249587,4,7,sirs,mimic,aumc
0,0.3418870729065151,4,8,sirs,mimic,aumc
0,0.37334525958716325,4,9,sirs,mimic,aumc
0,0.336488347643049,0,0,sirs,mimic,aumc
0,0.33785524943849893,0,1,sirs,mimic,aumc
0,0.31955933912613,0,2,sirs,mimic,aumc
0,0.3487689964328572,0,3,sirs,mimic,aumc
0,0.35067906474919286,0,4,sirs,mimic,aumc
0,0.3759632517930058,0,5,sirs,mimic,aumc
0,0.40700398027941487,0,6,sirs,mimic,aumc
0,0.4043746786249587,0,7,sirs,mimic,aumc
0,0.3418870729065151,0,8,sirs,mimic,aumc
0,0.37334525958716325,0,9,sirs,mimic,aumc
0,0.336488347643049,3,0,sirs,mimic,aumc
0,0.33785524943849893,3,1,sirs,mimic,aumc
0,0.31955933912613,3,2,sirs,mimic,aumc
0,0.3487689964328572,3,3,sirs,mimic,aumc
0,0.35067906474919286,3,4,sirs,mimic,aumc
0,0.3759632517930058,3,5,sirs,mimic,aumc
0,0.40700398027941487,3,6,sirs,mimic,aumc
0,0.4043746786249587,3,7,sirs,mimic,aumc
0,0.3418870729065151,3,8,sirs,mimic,aumc
0,0.37334525958716325,3,9,sirs,mimic,aumc
0,0.336488347643049,2,0,sirs,mimic,aumc
0,0.33785524943849893,2,1,sirs,mimic,aumc
0,0.31955933912613,2,2,sirs,mimic,aumc
0,0.3487689964328572,2,3,sirs,mimic,aumc
0,0.35067906474919286,2,4,sirs,mimic,aumc
0,0.3759632517930058,2,5,sirs,mimic,aumc
0,0.40700398027941487,2,6,sirs,mimic,aumc
0,0.4043746786249587,2,7,sirs,mimic,aumc
0,0.3418870729065151,2,8,sirs,mimic,aumc
0,0.37334525958716325,2,9,sirs,mimic,aumc
0,0.336488347643049,1,0,sirs,mimic,aumc
0,0.33785524943849893,1,1,sirs,mimic,aumc
0,0.31955933912613,1,2,sirs,mimic,aumc
0,0.3487689964328572,1,3,sirs,mimic,aumc
0,0.35067906474919286,1,4,sirs,mimic,aumc
0,0.3759632517930058,1,5,sirs,mimic,aumc
0,0.40700398027941487,1,6,sirs,mimic,aumc
0,0.4043746786249587,1,7,sirs,mimic,aumc
0,0.3418870729065151,1,8,sirs,mimic,aumc
0,0.37334525958716325,1,9,sirs,mimic,aumc
0,0.47182826226848196,4,0,sofa,mimic,aumc
0,0.42668832631284503,4,1,sofa,mimic,aumc
0,0.45597805477651343,4,2,sofa,mimic,aumc
0,0.4730279527865019,4,3,sofa,mimic,aumc
0,0.42962511339253817,4,4,sofa,mimic,aumc
0,0.45130562550795167,4,5,sofa,mimic,aumc
0,0.43705717954945983,4,6,sofa,mimic,aumc
0,0.43279686774350157,4,7,sofa,mimic,aumc
0,0.456772475465707,4,8,sofa,mimic,aumc
0,0.4135490846755146,4,9,sofa,mimic,aumc
0,0.47182826226848196,1,0,sofa,mimic,aumc
0,0.42668832631284503,1,1,sofa,mimic,aumc
0,0.45597805477651343,1,2,sofa,mimic,aumc
0,0.4730279527865019,1,3,sofa,mimic,aumc
0,0.42962511339253817,1,4,sofa,mimic,aumc
0,0.45130562550795167,1,5,sofa,mimic,aumc
0,0.43705717954945983,1,6,sofa,mimic,aumc
0,0.43279686774350157,1,7,sofa,mimic,aumc
0,0.456772475465707,1,8,sofa,mimic,aumc
0,0.4135490846755146,1,9,sofa,mimic,aumc
0,0.47182826226848196,2,0,sofa,mimic,aumc
0,0.42668832631284503,2,1,sofa,mimic,aumc
0,0.45597805477651343,2,2,sofa,mimic,aumc
0,0.4730279527865019,2,3,sofa,mimic,aumc
0,0.42962511339253817,2,4,sofa,mimic,aumc
0,0.45130562550795167,2,5,sofa,mimic,aumc
0,0.43705717954945983,2,6,sofa,mimic,aumc
0,0.43279686774350157,2,7,sofa,mimic,aumc
0,0.456772475465707,2,8,sofa,mimic,aumc
0,0.4135490846755146,2,9,sofa,mimic,aumc
0,0.47182826226848196,3,0,sofa,mimic,aumc
0,0.42668832631284503,3,1,sofa,mimic,aumc
0,0.45597805477651343,3,2,sofa,mimic,aumc
0,0.4730279527865019,3,3,sofa,mimic,aumc
0,0.42962511339253817,3,4,sofa,mimic,aumc
0,0.45130562550795167,3,5,sofa,mimic,aumc
0,0.43705717954945983,3,6,sofa,mimic,aumc
0,0.43279686774350157,3,7,sofa,mimic,aumc
0,0.456772475465707,3,8,sofa,mimic,aumc
0,0.4135490846755146,3,9,sofa,mimic,aumc
0,0.47182826226848196,0,0,sofa,mimic,aumc
0,0.42668832631284503,0,1,sofa,mimic,aumc
0,0.45597805477651343,0,2,sofa,mimic,aumc
0,0.4730279527865019,0,3,sofa,mimic,aumc
0,0.42962511339253817,0,4,sofa,mimic,aumc
0,0.45130562550795167,0,5,sofa,mimic,aumc
0,0.43705717954945983,0,6,sofa,mimic,aumc
0,0.43279686774350157,0,7,sofa,mimic,aumc
0,0.456772475465707,0,8,sofa,mimic,aumc
0,0.4135490846755146,0,9,sofa,mimic,aumc
0,0.40669661870991636,3,0,AttentionModel,mimic,eicu
0,0.42839336190242283,3,1,AttentionModel,mimic,eicu
0,0.4240106163922107,3,2,AttentionModel,mimic,eicu
0,0.4335633030889857,3,3,AttentionModel,mimic,eicu
0,0.42841718160128683,3,4,AttentionModel,mimic,eicu
0,0.42734337597475114,3,5,AttentionModel,mimic,eicu
0,0.4302571533535912,3,6,AttentionModel,mimic,eicu
0,0.45752693486727597,3,7,AttentionModel,mimic,eicu
0,0.4544921511177085,3,8,AttentionModel,mimic,eicu
0,0.4288634518776585,3,9,AttentionModel,mimic,eicu
0,0.4063451954748796,1,0,AttentionModel,mimic,eicu
0,0.4299345370989839,1,1,AttentionModel,mimic,eicu
0,0.41386079231261474,1,2,AttentionModel,mimic,eicu
0,0.4371467020004995,1,3,AttentionModel,mimic,eicu
0,0.420119612650916,1,4,AttentionModel,mimic,eicu
0,0.4299608929749116,1,5,AttentionModel,mimic,eicu
0,0.4395835212964977,1,6,AttentionModel,mimic,eicu
0,0.4580067597666386,1,7,AttentionModel,mimic,eicu
0,0.44355944363390054,1,8,AttentionModel,mimic,eicu
0,0.42742886320430684,1,9,AttentionModel,mimic,eicu
0,0.40180726773822667,2,0,AttentionModel,mimic,eicu
0,0.41919844886393276,2,1,AttentionModel,mimic,eicu
0,0.41191259810508735,2,2,AttentionModel,mimic,eicu
0,0.4204437840754232,2,3,AttentionModel,mimic,eicu
0,0.41785273939761036,2,4,AttentionModel,mimic,eicu
0,0.4233135060356201,2,5,AttentionModel,mimic,eicu
0,0.41910854912839174,2,6,AttentionModel,mimic,eicu
0,0.43946145005383014,2,7,AttentionModel,mimic,eicu
0,0.4400202826943138,2,8,AttentionModel,mimic,eicu
0,0.41608247953060373,2,9,AttentionModel,mimic,eicu
0,0.38467908418908336,0,0,AttentionModel,mimic,eicu
0,0.4092207393175721,0,1,AttentionModel,mimic,eicu
0,0.4058771075336049,0,2,AttentionModel,mimic,eicu
0,0.4220766026441455,0,3,AttentionModel,mimic,eicu
0,0.4086405525563318,0,4,AttentionModel,mimic,eicu
0,0.4081056679111267,0,5,AttentionModel,mimic,eicu
0,0.41534180240821633,0,6,AttentionModel,mimic,eicu
0,0.42133552474477576,0,7,AttentionModel,mimic,eicu
0,0.43168443464566253,0,8,AttentionModel,mimic,eicu
0,0.4078718704985431,0,9,AttentionModel,mimic,eicu
0,0.39961179848561024,4,0,AttentionModel,mimic,eicu
0,0.4162259545940178,4,1,AttentionModel,mimic,eicu
0,0.40898349109512033,4,2,AttentionModel,mimic,eicu
0,0.42580583072913164,4,3,AttentionModel,mimic,eicu
0,0.40871569016717246,4,4,AttentionModel,mimic,eicu
0,0.42256399627602564,4,5,AttentionModel,mimic,eicu
0,0.4220181206699128,4,6,AttentionModel,mimic,eicu
0,0.44846540485239716,4,7,AttentionModel,mimic,eicu
0,0.4444149861416852,4,8,AttentionModel,mimic,eicu
0,0.42084535132460954,4,9,AttentionModel,mimic,eicu
0,0.3845530715771037,3,0,GRUModel,mimic,eicu
0,0.4041469610197082,3,1,GRUModel,mimic,eicu
0,0.39473425037763615,3,2,GRUModel,mimic,eicu
0,0.40757602561295087,3,3,GRUModel,mimic,eicu
0,0.4059302970168834,3,4,GRUModel,mimic,eicu
0,0.41067400553104,3,5,GRUModel,mimic,eicu
0,0.4061297712601507,3,6,GRUModel,mimic,eicu
0,0.41350440680250566,3,7,GRUModel,mimic,eicu
0,0.43186452015712395,3,8,GRUModel,mimic,eicu
0,0.3928940275107707,3,9,GRUModel,mimic,eicu
0,0.37838032280327577,2,0,GRUModel,mimic,eicu
0,0.39943780072521395,2,1,GRUModel,mimic,eicu
0,0.38767051854302603,2,2,GRUModel,mimic,eicu
0,0.40503562628713363,2,3,GRUModel,mimic,eicu
0,0.3979497477512135,2,4,GRUModel,mimic,eicu
0,0.40341047277629816,2,5,GRUModel,mimic,eicu
0,0.3973053175164386,2,6,GRUModel,mimic,eicu
0,0.4100117305574935,2,7,GRUModel,mimic,eicu
0,0.42270716971034766,2,8,GRUModel,mimic,eicu
0,0.392424143715254,2,9,GRUModel,mimic,eicu
0,0.37450858233651485,0,0,GRUModel,mimic,eicu
0,0.39996800298849566,0,1,GRUModel,mimic,eicu
0,0.3879791243467092,0,2,GRUModel,mimic,eicu
0,0.39806234068782287,0,3,GRUModel,mimic,eicu
0,0.3923234500804805,0,4,GRUModel,mimic,eicu
0,0.3968459628454779,0,5,GRUModel,mimic,eicu
0,0.3955071152011045,0,6,GRUModel,mimic,eicu
0,0.40474439734088596,0,7,GRUModel,mimic,eicu
0,0.4163252059944962,0,8,GRUModel,mimic,eicu
0,0.39209068157953963,0,9,GRUModel,mimic,eicu
0,0.3877690394006388,4,0,GRUModel,mimic,eicu
0,0.4151073164576903,4,1,GRUModel,mimic,eicu
0,0.3976000075415367,4,2,GRUModel,mimic,eicu
0,0.41104396211559613,4,3,GRUModel,mimic,eicu
0,0.4080019362094901,4,4,GRUModel,mimic,eicu
0,0.41501140739626585,4,5,GRUModel,mimic,eicu
0,0.4131662789497532,4,6,GRUModel,mimic,eicu
0,0.42130365408410064,4,7,GRUModel,mimic,eicu
0,0.4305115620804866,4,8,GRUModel,mimic,eicu
0,0.4034296746303335,4,9,GRUModel,mimic,eicu
0,0.37548935188061594,1,0,GRUModel,mimic,eicu
0,0.39218978217080347,1,1,GRUModel,mimic,eicu
0,0.3815007955328915,1,2,GRUModel,mimic,eicu
0,0.3957940460436503,1,3,GRUModel,mimic,eicu
0,0.3947733738455885,1,4,GRUModel,mimic,eicu
0,0.4017314406325121,1,5,GRUModel,mimic,eicu
0,0.4009943267522888,1,6,GRUModel,mimic,eicu
0,0.40681611407405704,1,7,GRUModel,mimic,eicu
0,0.4124819426038231,1,8,GRUModel,mimic,eicu
0,0.3858604542577677,1,9,GRUModel,mimic,eicu
0,0.32139890083741585,3,0,lgbm,mimic,eicu
0,0.32506572804891,3,1,lgbm,mimic,eicu
0,0.33113463736640314,3,2,lgbm,mimic,eicu
0,0.3296283741905204,3,3,lgbm,mimic,eicu
0,0.32738407573124356,3,4,lgbm,mimic,eicu
0,0.331598864811678,3,5,lgbm,mimic,eicu
0,0.32542012203227466,3,6,lgbm,mimic,eicu
0,0.3411560263801089,3,7,lgbm,mimic,eicu
0,0.3419131976623088,3,8,lgbm,mimic,eicu
0,0.3284425816593438,3,9,lgbm,mimic,eicu
0,0.32176024128335434,1,0,lgbm,mimic,eicu
0,0.31249099089842747,1,1,lgbm,mimic,eicu
0,0.3193892275572108,1,2,lgbm,mimic,eicu
0,0.3290409228730655,1,3,lgbm,mimic,eicu
0,0.3206967881428092,1,4,lgbm,mimic,eicu
0,0.33228647394686295,1,5,lgbm,mimic,eicu
0,0.3296540385796782,1,6,lgbm,mimic,eicu
0,0.33935950112161845,1,7,lgbm,mimic,eicu
0,0.3315074593059908,1,8,lgbm,mimic,eicu
0,0.3350716182900736,1,9,lgbm,mimic,eicu
0,0.3261611543182422,2,0,lgbm,mimic,eicu
0,0.3267663396375519,2,1,lgbm,mimic,eicu
0,0.33104395436843453,2,2,lgbm,mimic,eicu
0,0.34220718610793466,2,3,lgbm,mimic,eicu
0,0.3308180796981913,2,4,lgbm,mimic,eicu
0,0.3375489353164455,2,5,lgbm,mimic,eicu
0,0.3292153405058031,2,6,lgbm,mimic,eicu
0,0.34879773807956593,2,7,lgbm,mimic,eicu
0,0.35244958336024157,2,8,lgbm,mimic,eicu
0,0.3412500586617959,2,9,lgbm,mimic,eicu
0,0.3276377229064527,0,0,lgbm,mimic,eicu
0,0.3257951924359266,0,1,lgbm,mimic,eicu
0,0.3359684848638146,0,2,lgbm,mimic,eicu
0,0.34291845586696895,0,3,lgbm,mimic,eicu
0,0.3323860667170516,0,4,lgbm,mimic,eicu
0,0.3396740640474304,0,5,lgbm,mimic,eicu
0,0.331240700891261,0,6,lgbm,mimic,eicu
0,0.3553034864461395,0,7,lgbm,mimic,eicu
0,0.3567712511997937,0,8,lgbm,mimic,eicu
0,0.3416881420635093,0,9,lgbm,mimic,eicu
0,0.32217670602536796,4,0,lgbm,mimic,eicu
0,0.32179982744013946,4,1,lgbm,mimic,eicu
0,0.3212852075212286,4,2,lgbm,mimic,eicu
0,0.3288908217061864,4,3,lgbm,mimic,eicu
0,0.3257602918711168,4,4,lgbm,mimic,eicu
0,0.32841704099651814,4,5,lgbm,mimic,eicu
0,0.3295505811968368,4,6,lgbm,mimic,eicu
0,0.3427235512801555,4,7,lgbm,mimic,eicu
0,0.3484562909139227,4,8,lgbm,mimic,eicu
0,0.32648618459932555,4,9,lgbm,mimic,eicu
0,0.33170699698330336,0,0,lr,mimic,eicu
0,0.35043248135817123,0,1,lr,mimic,eicu
0,0.33882493964404714,0,2,lr,mimic,eicu
0,0.3500611434131968,0,3,lr,mimic,eicu
0,0.34303884409422913,0,4,lr,mimic,eicu
0,0.3474866197837688,0,5,lr,mimic,eicu
0,0.3526543810896657,0,6,lr,mimic,eicu
0,0.359057314776899,0,7,lr,mimic,eicu
0,0.3540774441204794,0,8,lr,mimic,eicu
0,0.34709219342813524,0,9,lr,mimic,eicu
0,0.3281787733704174,3,0,lr,mimic,eicu
0,0.33977219371744577,3,1,lr,mimic,eicu
0,0.3381237601572011,3,2,lr,mimic,eicu
0,0.34491924829182863,3,3,lr,mimic,eicu
0,0.3389030071466739,3,4,lr,mimic,eicu
0,0.34337778362626525,3,5,lr,mimic,eicu
0,0.3408782631962685,3,6,lr,mimic,eicu
0,0.35078434684808546,3,7,lr,mimic,eicu
0,0.3495811794087742,3,8,lr,mimic,eicu
0,0.34512103017935153,3,9,lr,mimic,eicu
0,0.33128621666385094,4,0,lr,mimic,eicu
0,0.34520805362345963,4,1,lr,mimic,eicu
0,0.3397655513461588,4,2,lr,mimic,eicu
0,0.3489235662968678,4,3,lr,mimic,eicu
0,0.3408000903796141,4,4,lr,mimic,eicu
0,0.34798187600518266,4,5,lr,mimic,eicu
0,0.34641702306754996,4,6,lr,mimic,eicu
0,0.3537042537600268,4,7,lr,mimic,eicu
0,0.3524832897022604,4,8,lr,mimic,eicu
0,0.3473470592301052,4,9,lr,mimic,eicu
0,0.3321453001593152,2,0,lr,mimic,eicu
0,0.34500825382124023,2,1,lr,mimic,eicu
0,0.3394845474506143,2,2,lr,mimic,eicu
0,0.3528019764361807,2,3,lr,mimic,eicu
0,0.3435660575455188,2,4,lr,mimic,eicu
0,0.3489911875170586,2,5,lr,mimic,eicu
0,0.3494672329533933,2,6,lr,mimic,eicu
0,0.35595078977681016,2,7,lr,mimic,eicu
0,0.3537911986861283,2,8,lr,mimic,eicu
0,0.3475760152785312,2,9,lr,mimic,eicu
0,0.3337905401209055,1,0,lr,mimic,eicu
0,0.34442277980969627,1,1,lr,mimic,eicu
0,0.3400785799019701,1,2,lr,mimic,eicu
0,0.3503871943352339,1,3,lr,mimic,eicu
0,0.3435154688120229,1,4,lr,mimic,eicu
0,0.351097887958378,1,5,lr,mimic,eicu
0,0.3498040174570196,1,6,lr,mimic,eicu
0,0.3578786579685747,1,7,lr,mimic,eicu
0,0.353818161474336,1,8,lr,mimic,eicu
0,0.34783363395142225,1,9,lr,mimic,eicu
0,0.27854933606664917,0,0,mews,mimic,eicu
0,0.28264915624729714,0,1,mews,mimic,eicu
0,0.2735490795177442,0,2,mews,mimic,eicu
0,0.28589018206369027,0,3,mews,mimic,eicu
0,0.2756097586182034,0,4,mews,mimic,eicu
0,0.277365065614509,0,5,mews,mimic,eicu
0,0.2917799471988682,0,6,mews,mimic,eicu
0,0.28372612723281637,0,7,mews,mimic,eicu
0,0.28439577088878887,0,8,mews,mimic,eicu
0,0.28653612450558313,0,9,mews,mimic,eicu
0,0.27854933606664917,3,0,mews,mimic,eicu
0,0.28264915624729714,3,1,mews,mimic,eicu
0,0.2735490795177442,3,2,mews,mimic,eicu
0,0.28589018206369027,3,3,mews,mimic,eicu
0,0.2756097586182034,3,4,mews,mimic,eicu
0,0.277365065614509,3,5,mews,mimic,eicu
0,0.2917799471988682,3,6,mews,mimic,eicu
0,0.28372612723281637,3,7,mews,mimic,eicu
0,0.28439577088878887,3,8,mews,mimic,eicu
0,0.28653612450558313,3,9,mews,mimic,eicu
0,0.27854933606664917,4,0,mews,mimic,eicu
0,0.28264915624729714,4,1,mews,mimic,eicu
0,0.2735490795177442,4,2,mews,mimic,eicu
0,0.28589018206369027,4,3,mews,mimic,eicu
0,0.2756097586182034,4,4,mews,mimic,eicu
0,0.277365065614509,4,5,mews,mimic,eicu
0,0.2917799471988682,4,6,mews,mimic,eicu
0,0.28372612723281637,4,7,mews,mimic,eicu
0,0.28439577088878887,4,8,mews,mimic,eicu
0,0.28653612450558313,4,9,mews,mimic,eicu
0,0.27854933606664917,2,0,mews,mimic,eicu
0,0.28264915624729714,2,1,mews,mimic,eicu
0,0.2735490795177442,2,2,mews,mimic,eicu
0,0.28589018206369027,2,3,mews,mimic,eicu
0,0.2756097586182034,2,4,mews,mimic,eicu
0,0.277365065614509,2,5,mews,mimic,eicu
0,0.2917799471988682,2,6,mews,mimic,eicu
0,0.28372612723281637,2,7,mews,mimic,eicu
0,0.28439577088878887,2,8,mews,mimic,eicu
0,0.28653612450558313,2,9,mews,mimic,eicu
0,0.27854933606664917,1,0,mews,mimic,eicu
0,0.28264915624729714,1,1,mews,mimic,eicu
0,0.2735490795177442,1,2,mews,mimic,eicu
0,0.28589018206369027,1,3,mews,mimic,eicu
0,0.2756097586182034,1,4,mews,mimic,eicu
0,0.277365065614509,1,5,mews,mimic,eicu
0,0.2917799471988682,1,6,mews,mimic,eicu
0,0.28372612723281637,1,7,mews,mimic,eicu
0,0.28439577088878887,1,8,mews,mimic,eicu
0,0.28653612450558313,1,9,mews,mimic,eicu
0,0.2820619884152261,3,0,news,mimic,eicu
0,0.2894526527407263,3,1,news,mimic,eicu
0,0.28319364296869454,3,2,news,mimic,eicu
0,0.29494009733232895,3,3,news,mimic,eicu
0,0.283470753709344,3,4,news,mimic,eicu
0,0.28761143643527126,3,5,news,mimic,eicu
0,0.30236353927543685,3,6,news,mimic,eicu
0,0.2942458604498782,3,7,news,mimic,eicu
0,0.291681598080741,3,8,news,mimic,eicu
0,0.2930759637672028,3,9,news,mimic,eicu
0,0.2820619884152261,0,0,news,mimic,eicu
0,0.2894526527407263,0,1,news,mimic,eicu
0,0.28319364296869454,0,2,news,mimic,eicu
0,0.29494009733232895,0,3,news,mimic,eicu
0,0.283470753709344,0,4,news,mimic,eicu
0,0.28761143643527126,0,5,news,mimic,eicu
0,0.30236353927543685,0,6,news,mimic,eicu
0,0.2942458604498782,0,7,news,mimic,eicu
0,0.291681598080741,0,8,news,mimic,eicu
0,0.2930759637672028,0,9,news,mimic,eicu
0,0.2820619884152261,4,0,news,mimic,eicu
0,0.2894526527407263,4,1,news,mimic,eicu
